Date,USA30Open,USA30High,USA30Low,USA30Close,USA30Adj Close,USA30Volume,DAX30Open,DAX30High,DAX30Low,DAX30Close,DAX30Adj Close,DAX30Volume,CHINA225Open,CHINA225High,CHINA225Low,CHINA225Close,CHINA225Adj Close,CHINA225Volume,CANADA40Open,CANADA40High,CANADA40Low,CANADA40Close,CANADA40Adj Close,CANADA40Volume,BEL20Open,BEL20High,BEL20Low,BEL20Close,BEL20Adj Close,BEL20Volume,EURO50Open,EURO50High,EURO50Low,EURO50Close,EURO50Adj Close,EURO50Volume
1994-03-02,3809.199951,3832.300049,3755.760010,3831.739990,3831.739990,38360000,2042.760010,2045.569946,1999.109985,2018.689941,2018.689941,0,20159.019531,20159.019531,19724.269531,19744.769531,19744.769531,0,2164.699951,2169.199951,2079.899902,2144.699951,2144.699951,0,1503.199951,1503.199951,1475.699951,1479.900024,1479.900024,0,1347.839966,1347.839966,1347.839966,1347.839966,1347.839966,0
1994-03-03,3831.699951,3832.580078,3808.659912,3824.419922,3824.419922,27300000,2031.790039,2044.449951,2020.010010,2044.449951,2044.449951,0,19759.580078,19771.679688,19531.650391,19605.859375,19605.859375,0,2164.699951,2169.199951,2079.899902,2144.699951,2144.699951,0,1482.199951,1487.099976,1476.800049,1479.500000,1479.500000,0,1360.089966,1360.089966,1360.089966,1360.089966,1360.089966,0
1994-03-04,3824.399902,3847.219971,3815.139893,3832.300049,3832.300049,25710000,2043.329956,2076.760010,2043.329956,2076.760010,2076.760010,0,19636.060547,20052.109375,19627.960938,19966.000000,19966.000000,0,2166.100098,2178.699951,2155.899902,2178.699951,2178.699951,0,1489.800049,1497.599976,1486.500000,1489.300049,1489.300049,0,1372.000000,1372.000000,1372.000000,1372.000000,1372.000000,0
1994-03-07,3832.300049,3861.850098,3832.020020,3856.219971,3856.219971,22150000,2087.750000,2136.820068,2085.929932,2132.120117,2132.120117,0,19979.099609,20279.130859,19768.679688,19811.880859,19811.880859,0,2199.100098,2225.500000,2196.699951,2219.899902,2219.899902,0,1493.900024,1509.300049,1493.699951,1508.300049,1508.300049,0,1396.359985,1396.359985,1396.359985,1396.359985,1396.359985,0
1994-03-08,3856.199951,3859.879883,3840.459961,3851.719971,3851.719971,28660000,2132.639893,2140.050049,2124.199951,2125.469971,2125.469971,0,19826.279297,20090.710938,19826.279297,19898.390625,19898.390625,0,2216.800049,2224.899902,2206.300049,2216.399902,2216.399902,0,1512.699951,1512.699951,1507.000000,1510.000000,1510.000000,0,1398.469971,1398.469971,1398.469971,1398.469971,1398.469971,0
1994-03-09,3851.699951,3856.510010,3829.770020,3853.409912,3853.409912,24820000,2119.530029,2129.219971,2112.469971,2118.010010,2118.010010,0,19869.289063,19894.289063,19665.669922,19839.179688,19839.179688,0,2211.800049,2213.899902,2191.600098,2199.699951,2199.699951,0,1512.099976,1517.900024,1511.300049,1512.599976,1512.599976,0,1387.760010,1387.760010,1387.760010,1387.760010,1387.760010,0
1994-03-10,3853.399902,3856.510010,3814.860107,3830.620117,3830.620117,24660000,2130.000000,2145.669922,2124.510010,2124.510010,2124.510010,0,19880.589844,20114.410156,19880.589844,20090.710938,20090.710938,0,2209.000000,2217.600098,2180.800049,2184.600098,2184.600098,0,1515.000000,1519.699951,1514.000000,1515.699951,1515.699951,0,1393.910034,1393.910034,1393.910034,1393.910034,1393.910034,0
1994-03-11,3830.600098,3862.699951,3815.419922,3862.699951,3862.699951,21390000,2117.669922,2120.620117,2100.080078,2101.889893,2101.889893,0,20109.910156,20256.230469,20017.099609,20115.310547,20115.310547,0,2177.300049,2184.800049,2164.500000,2175.000000,2175.000000,0,1510.599976,1513.400024,1502.300049,1510.400024,1510.400024,0,1380.040039,1380.040039,1380.040039,1380.040039,1380.040039,0
1994-03-14,3862.699951,3871.419922,3855.939941,3862.979980,3862.979980,24600000,2121.320068,2170.050049,2121.080078,2169.399902,2169.399902,0,20157.720703,20580.960938,20157.720703,20526.150391,20526.150391,0,2196.800049,2217.899902,2196.800049,2215.000000,2215.000000,0,1512.400024,1518.699951,1507.599976,1514.300049,1514.300049,0,1402.910034,1402.910034,1402.910034,1402.910034,1402.910034,0
1994-03-15,3863.000000,3872.050049,3839.219971,3849.590088,3849.590088,27500000,2171.459961,2178.909912,2164.379883,2178.909912,2178.909912,0,20550.859375,20654.169922,20458.849609,20508.849609,20508.849609,0,2225.899902,2258.500000,2221.899902,2258.500000,2258.500000,0,1514.400024,1514.400024,1506.199951,1514.099976,1514.099976,0,1418.619995,1418.619995,1418.619995,1418.619995,1418.619995,0
1994-03-16,3849.600098,3866.290039,3836.629883,3848.149902,3848.149902,25830000,2174.000000,2187.179932,2166.929932,2168.110107,2168.110107,0,20518.050781,20781.980469,20518.050781,20677.769531,20677.769531,0,2251.899902,2256.199951,2236.399902,2242.699951,2242.699951,0,1515.900024,1521.000000,1508.500000,1512.400024,1512.400024,0,1414.770020,1414.770020,1414.770020,1414.770020,1414.770020,0
1994-03-17,3848.199951,3865.139893,3842.969971,3865.139893,3865.139893,26420000,2180.399902,2181.800049,2153.179932,2160.449951,2160.449951,0,20692.970703,20692.970703,20449.439453,20592.160156,20592.160156,0,2260.600098,2260.600098,2235.600098,2247.800049,2247.800049,0,1516.000000,1518.099976,1509.699951,1518.099976,1518.099976,0,1417.329956,1417.329956,1417.329956,1417.329956,1417.329956,0
1994-03-18,3865.100098,3895.649902,3848.149902,3895.649902,3895.649902,56360000,2154.570068,2155.580078,2129.659912,2140.389893,2140.389893,0,20623.660156,20655.669922,20440.140625,20469.449219,20469.449219,0,2238.699951,2238.699951,2201.500000,2221.300049,2221.300049,0,1518.000000,1521.000000,1505.199951,1511.699951,1511.699951,0,1404.369995,1404.369995,1404.369995,1404.369995,1404.369995,0
1994-03-21,3895.699951,3895.939941,3857.939941,3864.850098,3864.850098,20080000,2145.530029,2145.530029,2120.889893,2130.550049,2130.550049,0,null,null,null,null,null,null,2205.600098,2212.899902,2193.800049,2202.699951,2202.699951,0,1508.400024,1509.599976,1502.800049,1504.400024,1504.400024,0,1391.959961,1391.959961,1391.959961,1391.959961,1391.959961,0
1994-03-22,3864.899902,3879.530029,3861.389893,3862.550049,3862.550049,25090000,2134.699951,2153.379883,2134.699951,2141.699951,2141.699951,0,20458.550781,20458.550781,20202.419922,20253.529297,20253.529297,0,2210.199951,2222.500000,2196.100098,2200.699951,2200.699951,0,1502.199951,1504.900024,1502.099976,1502.599976,1502.599976,0,1390.010010,1390.010010,1390.010010,1390.010010,1390.010010,0
1994-03-23,3862.600098,3881.550049,3857.080078,3869.459961,3869.459961,23340000,2152.669922,2168.729980,2152.669922,2162.959961,2162.959961,0,20276.429688,20322.029297,19937.990234,19962.099609,19962.099609,0,2221.800049,2225.199951,2197.699951,2200.199951,2200.199951,0,1512.500000,1517.800049,1503.500000,1505.500000,1505.500000,0,1397.119995,1397.119995,1397.119995,1397.119995,1397.119995,0
1994-03-24,3869.459961,3869.459961,3803.239990,3821.090088,3821.090088,27440000,2164.139893,2169.139893,2138.050049,2144.360107,2144.360107,0,19970.199219,20075.810547,19870.089844,20037.900391,20037.900391,0,2187.000000,2199.000000,2152.600098,2152.600098,2152.600098,0,1502.599976,1507.699951,1488.599976,1494.500000,1494.500000,0,1383.469971,1383.469971,1383.469971,1383.469971,1383.469971,0
1994-03-25,3821.100098,3826.850098,3774.729980,3774.729980,3774.729980,21530000,2138.629883,2148.419922,2130.250000,2144.000000,2144.000000,0,19973.400391,19973.400391,19771.679688,19836.480469,19836.480469,0,2162.000000,2171.000000,2113.600098,2136.600098,2136.600098,0,1491.300049,1491.400024,1474.000000,1481.800049,1481.800049,0,1369.599976,1369.599976,1369.599976,1369.599976,1369.599976,0
1994-03-28,3774.699951,3779.050049,3728.379883,3762.350098,3762.350098,27190000,2109.620117,2176.060059,2109.620117,2167.719971,2167.719971,0,19819.960938,20062.910156,19725.550781,19941.789063,19941.789063,0,2136.399902,2165.800049,2129.600098,2144.500000,2144.500000,0,1470.599976,1483.500000,1466.900024,1481.500000,1481.500000,0,1385.359985,1385.359985,1385.359985,1385.359985,1385.359985,0
1994-03-29,3762.399902,3762.929932,3697.860107,3699.020020,3699.020020,26850000,2174.949951,2181.570068,2161.219971,2162.820068,2162.820068,0,19933.990234,19969.189453,19653.029297,19709.740234,19709.740234,0,2151.100098,2155.600098,2120.100098,2123.399902,2123.399902,0,1481.199951,1481.599976,1474.699951,1480.699951,1480.699951,0,1383.000000,1383.000000,1383.000000,1383.000000,1383.000000,0
1994-03-30,3699.000000,3699.020020,3626.750000,3626.750000,3626.750000,44570000,2152.219971,2158.100098,2136.000000,2151.840088,2151.840088,0,19640.529297,19640.529297,19288.859375,19559.910156,19559.910156,0,2097.600098,2106.100098,2079.600098,2083.899902,2083.899902,0,1460.099976,1465.400024,1455.800049,1462.800049,1462.800049,0,1367.859985,1367.859985,1367.859985,1367.859985,1367.859985,0
1994-03-31,3626.800049,3650.649902,3559.090088,3635.959961,3635.959961,47350000,2141.760010,2145.909912,2131.639893,2142.879883,2142.879883,0,19500.000000,19547.009766,19082.820313,19111.919922,19111.919922,0,2075.000000,2109.199951,2069.399902,2081.899902,2081.899902,0,1449.900024,1468.699951,1444.800049,1464.500000,1464.500000,0,1365.739990,1365.739990,1365.739990,1365.739990,1365.739990,0
1994-04-04,3634.500000,3634.520020,3552.469971,3593.350098,3593.350098,43710000,null,null,null,null,null,null,19232.849609,19232.849609,18896.480469,19122.220703,19122.220703,0,null,null,null,null,null,null,null,null,null,null,null,null,1364.650024,1364.650024,1364.650024,1364.650024,1364.650024,0
1994-04-05,3593.929932,3680.300049,3593.929932,3675.409912,3675.409912,41360000,2134.250000,2177.090088,2130.580078,2177.090088,2177.090088,0,19184.039063,19580.320313,19184.039063,19563.210938,19563.210938,0,2067.800049,2103.300049,2057.199951,2100.300049,2100.300049,0,1442.199951,1466.199951,1439.900024,1466.000000,1466.000000,0,1373.500000,1373.500000,1373.500000,1373.500000,1373.500000,0
1994-04-06,3675.399902,3695.850098,3655.830078,3679.729980,3679.729980,34540000,2187.479980,2196.189941,2183.469971,2184.889893,2184.889893,0,19636.330078,19878.279297,19636.330078,19696.740234,19696.740234,0,2121.399902,2139.600098,2114.100098,2128.199951,2128.199951,0,1465.400024,1476.400024,1463.900024,1468.099976,1468.099976,0,1394.060059,1394.060059,1394.060059,1394.060059,1394.060059,0
1994-04-07,3679.699951,3697.290039,3657.840088,3693.260010,3693.260010,26900000,2193.280029,2218.169922,2188.100098,2202.570068,2202.570068,0,19676.339844,19946.089844,19587.720703,19890.980469,19890.980469,0,2129.800049,2146.899902,2112.800049,2119.600098,2119.600098,0,1469.800049,1473.900024,1466.300049,1469.099976,1469.099976,0,1399.859985,1399.859985,1399.859985,1399.859985,1399.859985,0
1994-04-08,3693.300049,3701.030029,3655.250000,3674.260010,3674.260010,26120000,2211.669922,2215.429932,2197.919922,2203.179932,2203.179932,0,19909.480469,19973.289063,19520.900391,19934.990234,19934.990234,0,2125.300049,2129.500000,2105.399902,2114.800049,2114.800049,0,1472.500000,1482.099976,1472.500000,1481.699951,1481.699951,0,1407.449951,1407.449951,1407.449951,1407.449951,1407.449951,0
1994-04-11,3674.300049,3701.020020,3670.689941,3688.830078,3688.830078,22680000,2211.760010,2229.889893,2211.550049,2224.850098,2224.850098,0,19948.890625,19999.300781,19867.470703,19898.080078,19898.080078,0,2125.100098,2151.500000,2123.500000,2145.300049,2145.300049,0,1481.699951,1490.500000,1481.699951,1486.900024,1486.900024,0,1425.689941,1425.689941,1425.689941,1425.689941,1425.689941,0
1994-04-12,3688.800049,3704.000000,3673.959961,3681.689941,3681.689941,21530000,2232.560059,2233.080078,2206.850098,2211.189941,2211.189941,0,19884.779297,19884.779297,19647.630859,19648.330078,19648.330078,0,2149.600098,2162.000000,2145.199951,2148.600098,2148.600098,0,1493.000000,1495.400024,1488.599976,1491.699951,1491.699951,0,1429.359985,1429.359985,1429.359985,1429.359985,1429.359985,0
1994-04-13,3681.699951,3685.860107,3631.129883,3661.469971,3661.469971,26330000,2211.330078,2215.189941,2206.030029,2215.189941,2215.189941,0,19681.740234,20103.419922,19672.230469,20060.410156,20060.410156,0,2149.699951,2158.100098,2140.899902,2152.399902,2152.399902,0,1492.400024,1492.900024,1486.500000,1488.900024,1488.900024,0,1425.170044,1425.170044,1425.170044,1425.170044,1425.170044,0
1994-04-14,3661.500000,3674.550049,3640.350098,3663.250000,3663.250000,26190000,2217.729980,2219.399902,2191.560059,2198.239990,2198.239990,0,20052.009766,20169.130859,19847.970703,19987.199219,19987.199219,0,2148.899902,2150.300049,2123.699951,2139.100098,2139.100098,0,1488.800049,1490.199951,1480.900024,1483.500000,1483.500000,0,1417.489990,1417.489990,1417.489990,1417.489990,1417.489990,0
1994-04-15,3663.300049,3679.310059,3655.810059,3661.469971,3661.469971,29590000,2203.760010,2211.919922,2199.659912,2211.919922,2211.919922,0,20050.210938,20282.160156,20050.210938,20164.630859,20164.630859,0,2145.699951,2159.600098,2130.399902,2159.600098,2159.600098,0,1487.000000,1488.000000,1480.000000,1485.199951,1485.199951,0,1424.739990,1424.739990,1424.739990,1424.739990,1424.739990,0
1994-04-18,3661.500000,3668.010010,3613.580078,3620.419922,3620.419922,26780000,2221.820068,2234.199951,2216.540039,2218.370117,2218.370117,0,20222.439453,20494.599609,20222.439453,20277.359375,20277.359375,0,2162.500000,2188.600098,2155.600098,2160.100098,2160.100098,0,1483.400024,1492.599976,1483.400024,1488.599976,1488.599976,0,1421.750000,1421.750000,1421.750000,1421.750000,1421.750000,0
1994-04-19,3620.399902,3642.129883,3582.939941,3619.820068,3619.820068,35380000,2224.030029,2224.280029,2172.610107,2193.889893,2193.889893,0,20243.250000,20300.660156,20119.419922,20192.339844,20192.339844,0,2147.300049,2164.699951,2117.500000,2136.000000,2136.000000,0,1475.300049,1483.400024,1468.599976,1477.199951,1477.199951,0,1400.290039,1400.290039,1400.290039,1400.290039,1400.290039,0
1994-04-20,3619.800049,3646.000000,3570.149902,3598.709961,3598.709961,38020000,2191.760010,2207.379883,2182.939941,2194.090088,2194.090088,0,20203.240234,20222.640625,19850.369141,19882.179688,19882.179688,0,2140.600098,2142.199951,2094.500000,2102.699951,2102.699951,0,1476.199951,1480.900024,1471.000000,1476.500000,1476.500000,0,1396.540039,1396.540039,1396.540039,1396.540039,1396.540039,0
1994-04-21,3599.300049,3652.840088,3599.300049,3652.540039,3652.540039,38970000,2199.459961,2205.739990,2192.899902,2194.409912,2194.409912,0,19905.279297,19934.890625,19793.560547,19799.359375,19799.359375,0,2098.300049,2108.899902,2079.300049,2092.000000,2092.000000,0,1474.699951,1476.599976,1467.699951,1476.500000,1476.500000,0,1393.579956,1393.579956,1393.579956,1393.579956,1393.579956,0
1994-04-22,3652.500000,3664.139893,3640.639893,3648.679932,3648.679932,27430000,2204.270020,2219.870117,2204.270020,2218.129883,2218.129883,0,19881.279297,20071.509766,19833.269531,19964.390625,19964.390625,0,2112.699951,2136.100098,2109.500000,2135.199951,2135.199951,0,1488.000000,1495.800049,1487.099976,1495.699951,1495.699951,0,1415.979980,1415.979980,1415.979980,1415.979980,1415.979980,0
1994-04-25,3648.699951,3706.080078,3648.679932,3705.780029,3705.780029,24330000,2210.520020,2213.830078,2200.060059,2208.679932,2208.679932,0,19921.480469,19921.480469,19628.330078,19709.140625,19709.140625,0,2133.100098,2133.699951,2097.199951,2116.300049,2116.300049,0,1496.400024,1496.400024,1488.099976,1491.500000,1491.500000,0,1408.349976,1408.349976,1408.349976,1408.349976,1408.349976,0
1994-04-26,3705.800049,3710.840088,3692.989990,3699.540039,3699.540039,23930000,2214.939941,2245.489990,2213.580078,2241.360107,2241.360107,0,19718.039063,19718.039063,19512.400391,19628.929688,19628.929688,0,2133.600098,2138.600098,2119.899902,2130.899902,2130.899902,0,1494.000000,1504.099976,1494.000000,1498.800049,1498.800049,0,1427.079956,1427.079956,1427.079956,1427.079956,1427.079956,0
1994-04-28,3699.500000,3704.889893,3657.300049,3668.310059,3668.310059,31000000,2265.159912,2267.600098,2237.820068,2237.820068,2237.820068,0,19724.439453,19762.949219,19644.529297,19725.250000,19725.250000,0,2146.899902,2172.199951,2146.899902,2150.300049,2150.300049,0,1519.500000,1528.300049,1519.500000,1523.500000,1523.500000,0,1431.790039,1431.790039,1431.790039,1431.790039,1431.790039,0
1994-04-29,3668.300049,3689.719971,3659.379883,3681.689941,3681.689941,21890000,2234.629883,2253.629883,2234.040039,2252.510010,2252.510010,0,null,null,null,null,null,null,2144.500000,2172.399902,2140.699951,2166.000000,2166.000000,0,1519.599976,1522.599976,1510.900024,1522.000000,1522.000000,0,1427.369995,1427.369995,1427.369995,1427.369995,1427.369995,0
1994-05-02,3681.699951,3713.810059,3665.030029,3701.020020,3701.020020,25070000,2261.229980,2277.949951,2261.229980,2266.719971,2266.719971,0,19648.529297,19648.529297,19488.900391,19570.210938,19570.210938,0,2178.100098,2197.800049,2178.100098,2186.199951,2186.199951,0,null,null,null,null,null,null,1432.209961,1432.209961,1432.209961,1432.209961,1432.209961,0
1994-05-03,3701.000000,3714.409912,3683.479980,3714.409912,3714.409912,24260000,2270.790039,2270.790039,2250.310059,2261.709961,2261.709961,0,null,null,null,null,null,null,2186.899902,2187.800049,2174.199951,2179.000000,2179.000000,0,1530.500000,1544.199951,1529.900024,1539.400024,1539.400024,0,1428.689941,1428.689941,1428.689941,1428.689941,1428.689941,0
1994-05-04,3714.399902,3715.600098,3684.959961,3697.750000,3697.750000,21300000,2257.439941,2261.469971,2240.500000,2241.850098,2241.850098,0,null,null,null,null,null,null,2169.800049,2169.800049,2136.199951,2141.600098,2141.600098,0,1532.500000,1547.099976,1527.599976,1540.199951,1540.199951,0,1414.589966,1414.589966,1414.589966,1414.589966,1414.589966,0
1994-05-05,3697.800049,3712.330078,3691.510010,3695.969971,3695.969971,21220000,2245.739990,2249.780029,2225.770020,2249.780029,2249.780029,0,null,null,null,null,null,null,2133.199951,2164.399902,2131.800049,2162.600098,2162.600098,0,1532.800049,1538.199951,1527.800049,1534.000000,1534.000000,0,1414.680054,1414.680054,1414.680054,1414.680054,1414.680054,0
1994-05-06,3695.669922,3695.669922,3641.540039,3669.500000,3669.500000,28060000,2251.040039,2251.790039,2222.479980,2233.550049,2233.550049,0,19620.820313,19907.980469,19620.820313,19862.470703,19862.470703,0,2166.500000,2166.500000,2127.600098,2158.199951,2158.199951,0,1535.900024,1538.900024,1527.199951,1527.900024,1527.900024,0,1425.010010,1425.010010,1425.010010,1425.010010,1425.010010,0
1994-05-09,3669.500000,3669.790039,3625.179932,3629.040039,3629.040039,24440000,2226.149902,2226.149902,2215.010010,2218.770020,2218.770020,0,19820.859375,19820.859375,19721.039063,19786.960938,19786.960938,0,2136.800049,2143.500000,2123.500000,2139.399902,2139.399902,0,1527.699951,1531.599976,1521.400024,1529.400024,1529.400024,0,1413.349976,1413.349976,1413.349976,1413.349976,1413.349976,0
1994-05-10,3629.340088,3666.520020,3629.340088,3656.409912,3656.409912,30020000,2222.639893,2246.060059,2221.729980,2241.340088,2241.340088,0,19764.750000,19962.689453,19753.050781,19917.779297,19917.779297,0,2137.000000,2170.500000,2137.000000,2165.000000,2165.000000,0,1524.800049,1532.099976,1524.800049,1528.900024,1528.900024,0,1429.209961,1429.209961,1429.209961,1429.209961,1429.209961,0
1994-05-11,3656.399902,3661.760010,3623.100098,3629.040039,3629.040039,26130000,2249.909912,2251.790039,2238.360107,2248.020020,2248.020020,0,20001.099609,20219.839844,20001.099609,20150.130859,20150.130859,0,2176.600098,2182.000000,2158.399902,2176.699951,2176.699951,0,1531.800049,1536.500000,1529.800049,1533.500000,1533.500000,0,1431.479980,1431.479980,1431.479980,1431.479980,1431.479980,0
1994-05-12,3629.639893,3664.139893,3629.639893,3652.840088,3652.840088,24570000,null,null,null,null,null,null,20139.130859,20260.349609,20118.720703,20224.240234,20224.240234,0,null,null,null,null,null,null,null,null,null,null,null,null,1433.569946,1433.569946,1433.569946,1433.569946,1433.569946,0
1994-05-13,3652.800049,3665.030029,3637.370117,3659.679932,3659.679932,23350000,2255.520020,2261.770020,2254.010010,2257.330078,2257.330078,0,20251.449219,20360.369141,20221.039063,20270.750000,20270.750000,0,2182.399902,2206.199951,2181.899902,2187.000000,2187.000000,0,null,null,null,null,null,null,1437.290039,1437.290039,1437.290039,1437.290039,1437.290039,0
1994-05-16,3659.699951,3676.100098,3647.550049,3671.500000,3671.500000,20920000,2263.000000,2273.719971,2262.449951,2272.959961,2272.959961,0,20318.060547,20397.980469,20174.429688,20188.439453,20188.439453,0,2196.899902,2204.100098,2183.199951,2187.800049,2187.800049,0,1537.500000,1542.199951,1535.300049,1537.800049,1537.800049,0,1437.630005,1437.630005,1437.630005,1437.630005,1437.630005,0
1994-05-17,3671.500000,3720.610107,3667.510010,3720.610107,3720.610107,28440000,2274.050049,2275.320068,2258.699951,2268.110107,2268.110107,0,20158.730469,20174.929688,20067.410156,20133.529297,20133.529297,0,2177.800049,2198.000000,2176.600098,2195.199951,2195.199951,0,1537.599976,1538.300049,1533.599976,1536.300049,1536.300049,0,1440.050049,1440.050049,1440.050049,1440.050049,1440.050049,0
1994-05-18,3720.600098,3741.179932,3700.659912,3732.889893,3732.889893,31180000,2277.629883,2281.719971,2253.860107,2254.209961,2254.209961,0,20191.539063,20285.960938,19965.789063,20152.730469,20152.730469,0,2212.000000,2217.699951,2175.000000,2184.000000,2184.000000,0,1541.500000,1544.500000,1536.300049,1539.699951,1539.699951,0,1441.329956,1441.329956,1441.329956,1441.329956,1441.329956,0
1994-05-19,3732.899902,3763.280029,3723.679932,3758.979980,3758.979980,29500000,2252.580078,2255.429932,2242.030029,2245.790039,2245.790039,0,20130.529297,20302.460938,20034.210938,20221.339844,20221.339844,0,2176.100098,2183.199951,2165.399902,2165.399902,2165.399902,0,1531.099976,1535.500000,1526.000000,1532.400024,1532.400024,0,1434.040039,1434.040039,1434.040039,1434.040039,1434.040039,0
1994-05-20,3759.000000,3768.800049,3740.870117,3766.350098,3766.350098,32750000,2246.120117,2250.399902,2236.929932,2238.969971,2238.969971,0,20255.150391,20438.390625,20255.150391,20342.169922,20342.169922,0,2163.800049,2171.399902,2146.800049,2155.399902,2155.399902,0,1535.699951,1545.199951,1534.000000,1539.000000,1539.000000,0,1425.530029,1425.530029,1425.530029,1425.530029,1425.530029,0
1994-05-23,3765.699951,3765.729980,3727.060059,3742.409912,3742.409912,24120000,null,null,null,null,null,null,20385.779297,20574.910156,20328.070313,20568.710938,20568.710938,0,null,null,null,null,null,null,null,null,null,null,null,null,1421.000000,1421.000000,1421.000000,1421.000000,1421.000000,0
1994-05-24,3742.399902,3766.350098,3729.209961,3745.169922,3745.169922,31440000,2228.459961,2228.459961,2177.719971,2188.010010,2188.010010,0,20539.009766,20748.750000,20501.000000,20622.119141,20622.119141,0,2141.300049,2142.500000,2118.800049,2133.300049,2133.300049,0,1538.500000,1538.699951,1525.699951,1532.599976,1532.599976,0,1400.810059,1400.810059,1400.810059,1400.810059,1400.810059,0
1994-05-25,3745.199951,3755.300049,3721.229980,3755.300049,3755.300049,21710000,2189.959961,2193.810059,2128.409912,2137.560059,2137.560059,0,20633.029297,20700.939453,20509.900391,20663.630859,20663.630859,0,2140.300049,2141.899902,2078.100098,2084.399902,2084.399902,0,1526.800049,1528.000000,1500.300049,1509.300049,1509.300049,0,1381.180054,1381.180054,1381.180054,1381.180054,1381.180054,0
1994-05-26,3755.300049,3772.790039,3742.709961,3753.459961,3753.459961,27230000,2144.379883,2151.500000,2129.020020,2146.000000,2146.000000,0,20632.330078,20689.640625,20489.300781,20495.800781,20495.800781,0,2078.300049,2096.500000,2078.300049,2091.899902,2091.899902,0,1508.199951,1508.900024,1490.300049,1504.599976,1504.599976,0,1371.979980,1371.979980,1371.979980,1371.979980,1371.979980,0
1994-05-27,3753.500000,3757.139893,3739.030029,3757.139893,3757.139893,18130000,2149.629883,2161.320068,2112.179932,2112.800049,2112.800049,0,20518.599609,20824.560547,20510.099609,20777.160156,20777.160156,0,2098.000000,2102.300049,2038.800049,2050.699951,2050.699951,0,1506.000000,1508.099976,1486.099976,1491.900024,1491.900024,0,1365.660034,1365.660034,1365.660034,1365.660034,1365.660034,0
1994-05-31,3757.100098,3767.290039,3742.060059,3758.370117,3758.370117,19630000,2113.600098,2140.169922,2108.909912,2137.340088,2137.340088,0,20857.070313,21048.609375,20857.070313,20973.589844,20973.589844,0,2034.599976,2035.699951,2013.599976,2029.900024,2029.900024,0,1482.300049,1488.900024,1470.599976,1488.900024,1488.900024,0,1358.739990,1358.739990,1358.739990,1358.739990,1358.739990,0
1994-06-01,3758.399902,3768.520020,3732.209961,3760.830078,3760.830078,25050000,2143.620117,2146.620117,2113.389893,2113.620117,2113.620117,0,20988.900391,21090.720703,20896.380859,21053.109375,21053.109375,0,2043.400024,2043.900024,1972.199951,1979.699951,1979.699951,0,1487.000000,1490.900024,1458.900024,1462.900024,1462.900024,0,1348.310059,1348.310059,1348.310059,1348.310059,1348.310059,0
1994-06-02,3760.800049,3770.360107,3753.750000,3758.989990,3758.989990,23920000,null,null,null,null,null,null,21073.710938,21198.740234,20965.689453,21009.000000,21009.000000,0,1987.500000,2010.400024,1979.800049,2007.400024,2007.400024,0,1469.599976,1472.500000,1462.699951,1471.699951,1471.699951,0,1355.000000,1355.000000,1355.000000,1355.000000,1355.000000,0
1994-06-03,3759.000000,3775.600098,3742.669922,3772.219971,3772.219971,24540000,2124.639893,2158.879883,2121.969971,2158.879883,2158.879883,0,20933.689453,20954.189453,20802.460938,20954.189453,20954.189453,0,2008.900024,2044.800049,2001.400024,2041.699951,2041.699951,0,1462.599976,1466.099976,1444.900024,1457.599976,1457.599976,0,1364.099976,1364.099976,1364.099976,1364.099976,1364.099976,0
1994-06-06,3772.199951,3793.439941,3768.209961,3768.520020,3768.520020,24280000,2165.280029,2170.250000,2159.939941,2163.590088,2163.590088,0,20954.789063,20954.789063,20707.539063,20726.650391,20726.650391,0,2042.599976,2051.300049,2031.000000,2037.199951,2037.199951,0,1463.000000,1471.699951,1459.500000,1466.300049,1466.300049,0,1372.670044,1372.670044,1372.670044,1372.670044,1372.670044,0
1994-06-07,3768.500000,3773.129883,3752.209961,3755.909912,3755.909912,20420000,2159.439941,2159.820068,2123.669922,2131.800049,2131.800049,0,20735.050781,21053.710938,20735.050781,21042.710938,21042.710938,0,2027.300049,2032.699951,2008.400024,2023.699951,2023.699951,0,1466.699951,1467.199951,1455.000000,1456.500000,1456.500000,0,1364.900024,1364.900024,1364.900024,1364.900024,1364.900024,0
1994-06-08,3755.899902,3767.290039,3730.979980,3749.449951,3749.449951,21210000,2126.020020,2151.050049,2119.790039,2143.929932,2143.929932,0,21002.300781,21273.750000,20930.289063,21261.949219,21261.949219,0,2024.099976,2060.399902,2020.699951,2046.800049,2046.800049,0,1463.099976,1475.300049,1462.800049,1472.099976,1472.099976,0,1370.329956,1370.329956,1370.329956,1370.329956,1370.329956,0
1994-06-09,3749.500000,3755.290039,3740.520020,3753.139893,3753.139893,23340000,2140.399902,2140.719971,2124.500000,2131.139893,2131.139893,0,21279.560547,21455.490234,21263.949219,21402.779297,21402.779297,0,2044.800049,2046.300049,2011.500000,2028.400024,2028.400024,0,1471.599976,1473.400024,1466.800049,1470.500000,1470.500000,0,1362.819946,1362.819946,1362.819946,1362.819946,1362.819946,0
